Sequence_number,timestamp
46626,1680744308.3479738
46788,1680744308.3525429
46826,1680744308.352608
46838,1680744308.352632
46960,1680744308.3579872
47109,1680744308.362189
47365,1680744308.3703659
47451,1680744308.3705
47459,1680744308.370519
47462,1680744308.3705301
47541,1680744308.370652
47838,1680744308.386592
47903,1680744308.386695
48068,1680744308.395073
48074,1680744308.395092
48110,1680744308.3951519
48127,1680744308.395185
48148,1680744308.395224
48192,1680744308.400347
48435,1680744308.404854
48446,1680744308.40887
48597,1680744308.412986
48628,1680744308.4130402
48794,1680744308.4197361
48947,1680744308.4243782
49026,1680744308.42853
49113,1680744308.4286652
49271,1680744308.435233
49386,1680744308.439371
49420,1680744308.439429
49549,1680744308.445602
49575,1680744308.445649
49583,1680744308.445667
49637,1680744308.445754
49769,1680744308.453609
49957,1680744308.4580748
50054,1680744308.462412
50131,1680744308.462534
50134,1680744308.4625468
50185,1680744308.4685571
50324,1680744308.47272
50349,1680744308.472766
50381,1680744308.472821
50438,1680744308.476767
50452,1680744308.476894
50616,1680744308.4812741
50697,1680744308.485659
50716,1680744308.485696
50728,1680744308.485721
50823,1680744308.489784
50909,1680744308.492105
50960,1680744308.494139
51019,1680744308.496254
51031,1680744308.4962811
51093,1680744308.4986722
51155,1680744308.500781
51353,1680744308.505004
51372,1680744308.505041
51437,1680744308.509171
51528,1680744308.513217
51580,1680744308.513301
51617,1680744308.513363
51812,1680744308.520983
52108,1680744308.529669
52144,1680744308.529732
52180,1680744308.529792
52413,1680744308.541086
52764,1680744308.549946
52968,1680744308.5581892
53071,1680744308.5583448
53260,1680744308.571288
53279,1680744308.5713248
53425,1680744308.5715451
53656,1680744308.5822542
53665,1680744308.582277
53749,1680744308.58867
53837,1680744308.5888052
54261,1680744308.599627
54307,1680744308.599704
54473,1680744308.611836
54555,1680744308.611964
54569,1680744308.611993
54646,1680744308.612111
54655,1680744308.612131
54724,1680744308.620903
54771,1680744308.621991
54931,1680744308.626428
54974,1680744308.6265018
55292,1680744308.637602
55438,1680744308.637822
55461,1680744308.6456032
55736,1680744308.654271
55850,1680744308.6544461
56073,1680744308.6630971
56094,1680744308.66753
56108,1680744308.667558
56213,1680744308.667718
56222,1680744308.671794
56341,1680744308.6739788
56345,1680744308.6759412
56420,1680744308.677997
56585,1680744308.682245
56869,1680744308.690731
56954,1680744308.6908631
56976,1680744308.690905
57153,1680744308.7021298
57219,1680744308.702237
57220,1680744308.702246
57228,1680744308.702265
57275,1680744308.706832
57295,1680744308.7078888
57327,1680744308.7089338
57409,1680744308.711106
57496,1680744308.7132611
57543,1680744308.7155352
57622,1680744308.7178938
57933,1680744308.7264798
58137,1680744308.7352781
58377,1680744308.743428
58412,1680744308.743487
59176,1680744308.7647219
59342,1680744308.7650518
59441,1680744308.765234
59520,1680744308.781955
59826,1680744308.7904441
59861,1680744308.790504
60026,1680744308.7990882
60040,1680744308.799118
60063,1680744308.79916
60149,1680744308.8034308
60187,1680744308.804588
60298,1680744308.808897
60339,1680744308.808966
60392,1680744308.809052
60408,1680744308.809084
60553,1680744308.817312
60625,1680744308.817426
60634,1680744308.817447
60643,1680744308.817467
60820,1680744308.8251781
60892,1680744308.825291
60916,1680744308.8295522
60932,1680744308.8295832
61056,1680744308.8332539
61060,1680744308.8332748
61248,1680744308.8388631
61270,1680744308.8389041
61331,1680744308.842996
61371,1680744308.845027
61441,1680744308.8471968
61628,1680744308.851808
61705,1680744308.85589
61994,1680744308.864465
62064,1680744308.864578
62284,1680744308.873239
62316,1680744308.877246
62777,1680744308.8868601
62886,1680744308.894839
63129,1680744308.9039302
63179,1680744308.904014
63188,1680744308.904035
63317,1680744308.9042282
63368,1680744308.913426
63490,1680744308.915793
63553,1680744308.917988
64059,1680744308.934957
64155,1680744308.9351091
64285,1680744308.935304
64297,1680744308.935329
64313,1680744308.935359
64516,1680744308.9356601
64823,1680744308.960342
65081,1680744308.969734
65121,1680744308.969804
65301,1680744308.978019
23,1680744308.9947991
29,1680744308.994816
168,1680744308.9950159
311,1680744308.9952261
386,1680744308.9953432
438,1680744308.995426
767,1680744309.0402298
792,1680744309.040277
815,1680744309.040319
826,1680744309.040342
856,1680744309.040394
965,1680744309.040559
980,1680744309.0405881
987,1680744309.0406048
1056,1680744309.057506
1077,1680744309.0595012
1102,1680744309.061373
1299,1680744309.067061
1441,1680744309.0742521
1553,1680744309.081674
1560,1680744309.081694
1584,1680744309.089273
1686,1680744309.093062
1758,1680744309.0969899
1865,1680744309.1047459
1956,1680744309.104886
2051,1680744309.116178
2092,1680744309.116252
2130,1680744309.11632
2203,1680744309.1233122
2263,1680744309.125358
2275,1680744309.125383
2324,1680744309.127529
2447,1680744309.1317708
2536,1680744309.1319098
2619,1680744309.135941
2759,1680744309.140182
2785,1680744309.140231
2820,1680744309.140289
2998,1680744309.147537
3126,1680744309.151736
3318,1680744309.1603022
3364,1680744309.160377
3394,1680744309.1604302
3717,1680744309.171114
3740,1680744309.171157
3884,1680744309.177289
3902,1680744309.177325
3928,1680744309.1773708
3990,1680744309.182493
4014,1680744309.182535
4079,1680744309.1859882
4533,1680744309.194426
4574,1680744309.194495
5023,1680744309.215957
5083,1680744309.2160609
5133,1680744309.216179
5174,1680744309.216256
5459,1680744309.216697
5710,1680744309.236774
6021,1680744309.245
6068,1680744309.245076
6087,1680744309.2451131
6104,1680744309.25333
6411,1680744309.261912
6439,1680744309.261962
6445,1680744309.2619789
6680,1680744309.272851
6685,1680744309.272867
6695,1680744309.2728891
6728,1680744309.2729442
6798,1680744309.273054
6940,1680744309.28109
7024,1680744309.2812228
7282,1680744309.292147
7340,1680744309.292244
7348,1680744309.292263
7494,1680744309.300502
7524,1680744309.3006542
7558,1680744309.300711
7561,1680744309.3027918
7690,1680744309.307005
7757,1680744309.307109
7919,1680744309.3131819
8044,1680744309.317356
8047,1680744309.317368
8170,1680744309.321789
8210,1680744309.323943
8255,1680744309.3240168
8261,1680744309.324034
8271,1680744309.326134
8272,1680744309.326144
8320,1680744309.32753
8483,1680744309.332049
8558,1680744309.336864
8648,1680744309.337016
8688,1680744309.341171
8708,1680744309.341208
8712,1680744309.341221
8777,1680744309.341324
8829,1680744309.3454049
9028,1680744309.3500228
9252,1680744309.358449
9584,1680744309.367313
9691,1680744309.367475
9738,1680744309.375398
9745,1680744309.375417
9823,1680744309.3755379
9896,1680744309.3806121
9977,1680744309.382755
9994,1680744309.382795
10034,1680744309.385848
10078,1680744309.385925
10080,1680744309.385935
10271,1680744309.392019
10496,1680744309.400504
10564,1680744309.400612
10628,1680744309.400713
10702,1680744309.400828
10787,1680744309.4099252
10846,1680744309.411984
10852,1680744309.4120011
10967,1680744309.415461
11002,1680744309.417739
11103,1680744309.4220889
11204,1680744309.422244
11263,1680744309.4262788
11566,1680744309.4346418
11614,1680744309.434721
11621,1680744309.4347389
11653,1680744309.434795
11672,1680744309.4348302
11679,1680744309.434848
12037,1680744309.451515
12139,1680744309.451675
12304,1680744309.460099
12377,1680744309.464221
12619,1680744309.4689012
12627,1680744309.4689221
12774,1680744309.474995
12802,1680744309.4750452
12804,1680744309.4750562
13047,1680744309.486791
13148,1680744309.486947
13164,1680744309.486978
13177,1680744309.487005
13202,1680744309.4870489
13299,1680744309.487196
13325,1680744309.495685
13406,1680744309.497947
13518,1680744309.502145
13529,1680744309.5021691
13578,1680744309.502248
13732,1680744309.509291
13895,1680744309.5136058
14041,1680744309.517874
14222,1680744309.522187
14229,1680744309.5222049
14397,1680744309.5285408
14480,1680744309.532717
14498,1680744309.532754
14542,1680744309.532854
14644,1680744309.538382
14656,1680744309.540482
14784,1680744309.5446138
15042,1680744309.553067
15075,1680744309.5531242
15184,1680744309.553289
15267,1680744309.553419
15323,1680744309.561665
15370,1680744309.563742
15681,1680744309.572493
16028,1680744309.5809789
16051,1680744309.5810208
16125,1680744309.581135
16373,1680744309.595763
16427,1680744309.595851
16525,1680744309.5959969
16970,1680744309.611166
16979,1680744309.611188
17137,1680744309.6198661
17379,1680744309.62859
17395,1680744309.628622
17461,1680744309.628727
17529,1680744309.628833
17537,1680744309.637182
17593,1680744309.6383271
17732,1680744309.642634
17875,1680744309.6470242
18116,1680744309.6554182
18142,1680744309.655467
18153,1680744309.655492
18203,1680744309.655572
18357,1680744309.663826
18646,1680744309.673168
18671,1680744309.673215
18692,1680744309.673252
18844,1680744309.6734788
18932,1680744309.682799
19159,1680744309.691329
19176,1680744309.691363
19187,1680744309.6913862
19225,1680744309.69145
19228,1680744309.691463
19269,1680744309.69153
19411,1680744309.700472
19486,1680744309.7026088
19659,1680744309.706883
19777,1680744309.710957
19797,1680744309.710994
19958,1680744309.717529
20223,1680744309.726037
20240,1680744309.7260711
20299,1680744309.7261639
20357,1680744309.7262561
20659,1680744309.7421849
20824,1680744309.74243
21204,1680744309.755122
21334,1680744309.763247
21375,1680744309.763316
21601,1680744309.77162
21669,1680744309.7717278
21732,1680744309.775857
22274,1680744309.792918
22309,1680744309.7929778
22392,1680744309.7931058
22406,1680744309.7931361
22495,1680744309.793271
22507,1680744309.793298
22522,1680744309.793328
22726,1680744309.810879
22805,1680744309.8130188
22887,1680744309.815299
22967,1680744309.817705
23021,1680744309.819839
23051,1680744309.821833
23094,1680744309.821903
23107,1680744309.824097
23112,1680744309.824113
23224,1680744309.8267741
23425,1680744309.831051
23492,1680744309.835126
23553,1680744309.8352242
23604,1680744309.8392801
24090,1680744309.8563461
24094,1680744309.8563619
24120,1680744309.856408
24125,1680744309.856422
24150,1680744309.8564658
24202,1680744309.856549
24258,1680744309.856638
24345,1680744309.8567722
24401,1680744309.856863
24446,1680744309.856938
24598,1680744309.874157
24776,1680744309.8783941
24974,1680744309.8826728
25042,1680744309.8867211
25217,1680744309.8911529
25280,1680744309.895346
25317,1680744309.8954082
25471,1680744309.901962
25536,1680744309.902067
25707,1680744309.908308
25713,1680744309.908326
25773,1680744309.912311
25831,1680744309.914459
25950,1680744309.9185548
26003,1680744309.9186392
26004,1680744309.918647
26135,1680744309.923985
26268,1680744309.9283252
26342,1680744309.928441
26365,1680744309.93276
26479,1680744309.9354272
26542,1680744309.93747
26647,1680744309.9415119
26747,1680744309.945718
26784,1680744309.94578
26801,1680744309.945812
26872,1680744309.950305
26937,1680744309.952481
26947,1680744309.952505
26968,1680744309.952542
26984,1680744309.952574
27019,1680744309.955005
27120,1680744309.957186
27345,1680744309.965853
27496,1680744309.966091
27540,1680744309.966166
28080,1680744309.988637
28110,1680744309.98869
28279,1680744309.98894
28517,1680744309.9892979
28822,1680744310.012723
29036,1680744310.0212119
29072,1680744310.0212748
29184,1680744310.021444
29391,1680744310.0319319
29601,1680744310.040155
29690,1680744310.040292
29765,1680744310.040409
29903,1680744310.05087
29997,1680744310.051015
30032,1680744310.0550342
30060,1680744310.055084
30061,1680744310.055093
30124,1680744310.0579588
30243,1680744310.062227
30332,1680744310.0623639
30481,1680744310.069043
30806,1680744310.0774632
30893,1680744310.0775979
30947,1680744310.0860522
30989,1680744310.0861251
31074,1680744310.090527
31208,1680744310.094861
31292,1680744310.09499
31334,1680744310.0990841
31354,1680744310.0991218
31405,1680744310.102307
31529,1680744310.10445
31714,1680744310.108652
31747,1680744310.112881
31758,1680744310.112905
31916,1680744310.1174028
31937,1680744310.119432
32043,1680744310.1216052
32333,1680744310.130315
32622,1680744310.139078
32640,1680744310.139113
32709,1680744310.13922
32850,1680744310.149578
32912,1680744310.149678
33066,1680744310.1558552
33278,1680744310.164313
33302,1680744310.164358
33308,1680744310.164374
33408,1680744310.164526
33438,1680744310.1645792
33835,1680744310.180943
34071,1680744310.1892061
34175,1680744310.189366
34268,1680744310.197503
34349,1680744310.197703
34447,1680744310.20259
34537,1680744310.206746
34541,1680744310.20676
34759,1680744310.213047
34826,1680744310.213156
34859,1680744310.217655
34880,1680744310.2176929
34884,1680744310.217706
34921,1680744310.2197828
34971,1680744310.220905
34972,1680744310.2218509
34992,1680744310.221893
35112,1680744310.22654
35260,1680744310.230772
35333,1680744310.230888
35377,1680744310.2352571
35378,1680744310.2352672
35546,1680744310.240468
35565,1680744310.240505
35756,1680744310.246651
35875,1680744310.250834
35925,1680744310.250915
35932,1680744310.250933
35965,1680744310.254965
36193,1680744310.259648
36231,1680744310.263716
36254,1680744310.2637599
36612,1680744310.2745988
36636,1680744310.274645
36817,1680744310.283081
37479,1680744310.3004842
37500,1680744310.300525
37762,1680744310.3009129
37810,1680744310.300992
37815,1680744310.301007
37921,1680744310.319933
38223,1680744310.328608
38397,1680744310.3288698
38566,1680744310.3414688
38569,1680744310.341483
38585,1680744310.341515
38634,1680744310.341595
38727,1680744310.3417358
38811,1680744310.341865
38880,1680744310.352087
38935,1680744310.354152
39155,1680744310.35851
39232,1680744310.362762
39317,1680744310.366859
39386,1680744310.366969
39414,1680744310.367019
39570,1680744310.374398
39730,1680744310.3784971
39848,1680744310.382773
40299,1680744310.3913758
40428,1680744310.400185
40479,1680744310.400274
40908,1680744310.412757
41051,1680744310.421461
41195,1680744310.421678
41221,1680744310.429854
41309,1680744310.429991
41404,1680744310.436128
41525,1680744310.440279
41588,1680744310.4403782
41636,1680744310.440456
41899,1680744310.452238
41910,1680744310.4522629
41931,1680744310.452301
42424,1680744310.4676092
42494,1680744310.467721
42577,1680744310.4678478
42592,1680744310.475719
42629,1680744310.4757812
42823,1680744310.481198
43180,1680744310.489981
43290,1680744310.4983969
43377,1680744310.498533
43420,1680744310.498604
43635,1680744310.508645
43674,1680744310.5087109
43794,1680744310.515131
43859,1680744310.5152352
44035,1680744310.521754
44127,1680744310.526052
44283,1680744310.530207
44304,1680744310.530281
44451,1680744310.537277
44463,1680744310.537303
44560,1680744310.541481
44975,1680744310.5505128
45030,1680744310.550604
45038,1680744310.550624
45133,1680744310.561034
45141,1680744310.561055
45229,1680744310.5611908
45545,1680744310.572963
45709,1680744310.573209
45733,1680744310.5811799
45870,1680744310.585222
45913,1680744310.585291
45998,1680744310.589623
46455,1680744310.598485
46548,1680744310.6071
46555,1680744310.6071181
46676,1680744310.607302
46803,1680744310.6155908
46804,1680744310.615602
46975,1680744310.62096
47360,1680744310.629744
47378,1680744310.629781
